topic_name|text_seg|count
JUN_BATZ|hun baꜩ| 198
JUN_BATZ|hun baꜩ| 200
JUN_BATZ|hun baꜩ| 202
JUN_BATZ|hun baꜩ| 206
JUN_BATZ|hun baꜩ| 212
JUN_BATZ|hun baꜩ| 214
JUN_BATZ|hun baꜩ| 218
JUN_BATZ|hun baꜩ| 226
JUN_BATZ|hun baꜩ| 232
JUN_BATZ|hun baꜩ| 236
JUN_BATZ|hun baꜩ| 913
JUN_BATZ|hun baꜩ| 925
JUN_BATZ|hun baꜩ| 969
JUN_BATZ|hun baꜩ| 971
JUN_BATZ|hun baꜩ| 980
JUN_BATZ|hun baꜩ| 982
JUN_BATZ|hun baꜩ| 986
JUN_BATZ|hun baꜩ| 1001
JUN_BATZ|hun baꜩ| 1008
JUN_BATZ|hun baꜩ| 1016
JUN_BATZ|hun baꜩ| 1033
JUN_BATZ|hun baꜩ| 1059
JUN_BATZ|hunbatz| 935
JUN_BATZ|hunbaꜩ| 916
JUN_BATZ|hunbaꜩ| 967
JUN_BATZ|hunbaꜩ| 978
JUN_BATZ|hunbaꜩ| 1052
JUN_CHOWEN|hun chouen| 173
JUN_CHOWEN|hun chouen| 178
JUN_CHOWEN|hun chouen| 180
JUN_CHOWEN|hun chouen| 182
JUN_CHOWEN|hun chouen| 190
JUN_CHOWEN|hun chouen| 192
JUN_CHOWEN|hun chouen| 195
JUN_CHOWEN|hun chouen| 207
JUN_CHOWEN|hun chouen| 213
JUN_CHOWEN|hun chouen| 219
JUN_CHOWEN|hun chouen| 227
JUN_CHOWEN|hun chouen| 233
JUN_CHOWEN|hun chouen| 926
JUN_CHOWEN|hun chouen| 936
JUN_CHOWEN|hun chouen| 943
JUN_CHOWEN|hun chouen| 950
JUN_CHOWEN|hun chouen| 966
JUN_CHOWEN|hun chouen| 968
JUN_CHOWEN|hun chouen| 981
JUN_CHOWEN|hun chouen| 983
JUN_CHOWEN|hun chouen| 987
JUN_CHOWEN|hun chouen| 1002
JUN_CHOWEN|hun chouen| 1009
JUN_CHOWEN|hun chouen| 1017
JUN_CHOWEN|hun chouen| 1034
JUN_CHOWEN|hun chouen| 1060
JUN_CHOWEN|hun choven| 164
JUN_CHOWEN|hun choven| 168
JUN_CHOWEN|hun choven| 188
JUN_CHOWEN|hun choven| 199
JUN_CHOWEN|hun choven| 201
JUN_CHOWEN|hun choven| 203
JUN_CHOWEN|hun choven| 215
JUN_CHOWEN|hun choven| 237
JUN_CHOWEN|hunchouen| 914
JUN_CHOWEN|hunchouen| 970
JUN_CHOWEN|hunchouen| 972
JUN_CHOWEN|hunchouen| 979
JUN_CHOWEN|hunchouen| 1053
JUN_CHOWEN|hun’chuoen| 917
JUN_JUNAJPU|díxo| 1208
JUN_JUNAJPU|hun ahpu| 1193
JUN_JUNAJPU|hun hun ahpu| 866
JUN_JUNAJPU|hun hun ahpu| 898
JUN_JUNAJPU|hun hun ahpu| 931
JUN_JUNAJPU|hun hunahpu| 116
JUN_JUNAJPU|hun hunahpu| 118
JUN_JUNAJPU|hun hunahpu| 146
JUN_JUNAJPU|hun hunahpu| 156
JUN_JUNAJPU|hun hunahpu| 174
JUN_JUNAJPU|hun hunahpu| 175
JUN_JUNAJPU|hun hunahpu| 254
JUN_JUNAJPU|hun hunahpu| 847
JUN_JUNAJPU|hun hunahpu| 930
JUN_JUNAJPU|hunahpu| 1162
JUN_JUNAJPU|hunhun ahpu| 878
JUN_JUNAJPU|hunhun ahpu| 1088
JUN_JUNAJPU|hunhunahpu| 136
JUN_JUNAJPU|hunhunahpu| 246
JUN_JUNAJPU|hunhunahpu| 849
JUN_JUNAJPU|hunhunahpu| 1119
JUN_JUNAJPU|víendo| 1207
JUN_KAME|hun came| 133
JUN_KAME|hun came| 138
JUN_KAME|hun came| 154
JUN_KAME|hun came| 157
JUN_KAME|hun came| 159
JUN_KAME|hun came| 160
JUN_KAME|hun came| 280
JUN_KAME|hun came| 863
JUN_KAME|hun came| 890
JUN_KAME|hun came| 900
JUN_KAME|hun came| 1154
JUN_KAME|hun came| 1173
JUN_KAME|hun came| 1174
JUN_KAME|huncame| 868
JUN_KAME|huncame| 905
JUN_KAME|huncame| 907
JUN_KAME|huncame| 909
KABRAQAN|cab racan| 836
KAJBAJA|cahbaha| 622
KAJBAJA|cahbaha| 1541
KAJOLOM|Me| 818
KAJOLOM|Padre| 719
KAJOLOM|Padres| 775
KAJOLOM|Padres| 784
KAJOLOM|Pes.| 751
KAJOLOM|dos vezes Padre| 807
KAJOLOM|qaholom| 6
KAJOLOM|qaholom| 26
KAJOLOM|qaholom| 43
KAJOLOM|qaholom| 45
KAJOLOM|qaholom| 49
KAJOLOM|qaholom| 66
KAJOLOM|qaholom| 86
KAJOLOM|qaholõ| 58
KAQCHIKEL|ꜫaꜫchequeleb| 363
KAQCHIKEL|ꜫaꜫchíqueles| 1259
KAQCHIKELEB|eaechequeleb| 504
KAQCHIKELEB|eaechequeleb| 640
KAQCHIKELEB|eaechiqueles| 1557
KAQCHIKELEB|eaechíque les| 1405
KAQCHIKELEB|ꜫaꜫchequeleb| 402
KAQCHIKELEB|ꜫaꜫchíqueles| 1298
KAQUILJA_JUN_RAQAN|caculha huracan| 32
KAQUILJA_JUN_RAQAN|caculha huracan| 757
KAQUILJA_JUN_RAQAN|rayo de vna píerna| 758
KAWEQ|ca uíquíb| 1634
KAWEQ|caui quib| 540
KAWEQ|caui quib| 554
KAWEQ|cauiquib| 526
KAWEQ|cauiquib| 616
KAWEQ|cauíquíb| 1388
KAWEQ|cauíquíb| 1426
KAWEQ|cauíquíb| 1450
KAWEQ|cauíquíb| 1460
KAWEQ|cauíquíb| 1474
KAWEQ|cauíquíb| 1535
KAWEQ|cauíquíb| 1568
KAWEQ|cauíquíb| 1581
KAWEQ|cauíquíb| 1587
KAWEQ|cavi quib| 651
KAWEQ|caviquib| 550
KAWEQ|caviquib| 563
KAWEQ|chicauiquib| 663
KAWEQ|coaui quib| 483
KAWEQ|quiche| 537
KAWEQ|quiche| 1441
KAWEQ|quiche| 1443
KAWEQ|quichees| 1437
KAWINAL|cauínal| 1417
KAWINAL|cavinal| 515
KAWISIMAJ|cauizimah| 585
KAWISIMAJ|cauizimah| 599
KAWISIMAJ|cauizimah| 629
KAWISIMAJ|cauí zímah| 1501
KAWISIMAJ|cauízímah| 1503
KAWISIMAJ|cauízímah| 1517
KAWISIMAJ|cauízímah| 1545
KAWISIMAJ|cauízímah| 1562
KAWISIMAJ|cavizimah| 583
KAWISIMAJ|cavizimah| 645
KAWKEB|caoqueb| 588
KAWKEB|caoqueb| 1506
KEEMA|Quema| 1600
KEEMA|Quema chuqhax| 681
KICHE|queche| 397
KICHE|queche| 401
KICHE|quiche| 1294
KIKAB|eae quicab| 1500
KIKAB|eeae quicab| 582
KIKAB|qui cab| 584
KIKAB|qui cab| 601
KIKAB|quicab| 598
KIKAB|quicab| 602
KIKAB|quicab| 628
KIKAB|quicab| 644
KIKAB|quicab| 654
KIKAB|quieab| 595
KIKAB|quícab| 1502
KIKAB|quícab| 1513
KIKAB|quícab| 1516
KIKAB|quícab| 1519
KIKAB|quícab| 1520
KIKAB|quícab| 1544
KIKAB|quícab| 1561
KIKAB|quícab| 1571
KIK_RE|quíc re| 1192
KIK_RE|quíc xíc| 1189
KIK_RIXKAQ|quíc ríx ƐaƐ| 1191
KOAJAW|Coahau| 699
KOAJAW|Coahau| 1618
KOAJAW|cahau| 502
KOAJAW|coahau| 487
KOAJAW|qoahau| 1392
KOAJAW|qoahau| 1403
KOAKUL|Coacul| 671
KOAKUL|Coacul| 1590
KOAKUTEK|coacutac| 672
KOAKUTEK|coacutac| 1591
KOAKUTEK|coacutec| 484
KOAKUTEK|coacutec| 501
KOAKUTEK|qoacutec| 1389
KOAKUTEK|qoacutec| 1402
KOCHAJUJ|Cochahuh| 673
KOCHAJUJ|cochahuh| 1592
KOKAIB|caib| 481
KOKAIB|cauíquíb| 1464
KOKAIB|co caib| 500
KOKAIB|qocauíb| 1380
KOKAIB|qocaíb| 1379
KOKAIB|qocaíb| 1386
KOKAIB|qocaíb| 1401
KOKAMEL|Cocamel| 704
KOKAMEL|Cocamel| 1623
KOKOSOM|Cocozom| 701
KOKOSOM|Cocozom| 1620
KOMAJKUN|Comahcun| 702
KOMAJKUN|comah cun| 1621
KONACHE|conache| 517
KONACHE|conache| 1419
KOTUJA|Cotuha| 676
KOTUJA|Cotuha| 1595
KOTUJA|cotuha| 520
KOTUJA|cotuha| 535
KOTUJA|cotuha| 546
KOTUJA|cotuha| 577
KOTUJA|cotuha| 625
KOTUJA|cotuha| 627
KOTUJA|cotuha| 1422
KOTUJA|cotuha| 1432
KOTUJA|cotuha| 1435
KOTUJA|cotuha| 1439
KOTUJA|cotuha| 1445
KOTUJA|cotuha| 1456
KOTUJA|cotuha| 1494
KOTUJA|cotuha| 1543
KOTUJA|cotuhu| 532
KOTUJA|cutuha| 539
KOTUJA_OCTAVO|Cotuha| 1598
KOTUJA_OCTAVO|Cotuha chivi| 679
KOTZIBAJA|coꜩibaha| 674
KOTZIBAJA|coꜩíbaha| 1593
KOYABAKOJ|Coyabacoh| 705
KOYABAKOJ|Coyabacoh| 1624
KUCHUMA_KIK|cuchu maquíC| 1180
KUCHUMA_KIK|cuchu maquíc| 1178
KUCHUMA_KIK|cuchumaquic| 153
KUCHUMA_KIK|cuchumaquíc| 888
KUCHUMA_KIK|cuchumaquíc| 892
KUCHUMA_KIK|cuchumaquíc| 894
KUCHUMA_KIK|díxo| 1176
KULBA|culba| 514
KULBA|culba| 1416
LOLMET_KEJNAY|Lolmet queh nai| 665
LOLMET_KEJNAY|Lolmet quehnay| 1583
LOLMET_KEJNAY|chítuy Lolmet. 7. queh nayí| 1471
LOLMET_KEJNAY|lolmet, queh nay| 561
LOS_DE_LA_BÓVEDA_AZUL|ah raxaꜩel chu qhaxic| 14
LOS_DE_LA_BÓVEDA_AZUL|el de la verde hícara| 733
LOS_DE_LA_SUPERFICIE_PLANA|ah raxalaꜫ| 13
LOS_DE_LA_SUPERFICIE_PLANA|el de el verde cagete| 732
LUGAR_DE_JAQAWITZ|hacauítz| 1381
LUGAR_DE_JAQAWITZ|hacauítz| 1398
LUGAR_DE_JAQAWITZ|hacauítz| 1407
LUGAR_DE_JAQAWITZ|hacauítz| 1411
LUGAR_DE_JAQAWITZ|hacauítz| 1538
LUGAR_DE_JAQAWITZ|hacavitz| 497
LUGAR_DE_JAQAWITZ|hacavitz| 510
LUGAR_DE_JAQAWITZ|hacavitz| 619
LUGAR_DE_JAQAWITZ|hacaviꜩ| 506
LUGAR_DE_JAQAWITZ|hacavítz| 1374
LUGAR_DE_TZUTUJA|tzutuha| 621
LUGAR_DE_TZUTUJA|tzutuha| 1540
MAJUKUTAJ|ma hucutah| 509
MAJUKUTAJ|mahucutah| 355
MAJUKUTAJ|mahucutah| 359
MAJUKUTAJ|mahucutah| 375
MAJUKUTAJ|mahucutah| 380
MAJUKUTAJ|mahucutah| 408
MAJUKUTAJ|mahucutah| 426
MAJUKUTAJ|mahucutah| 446
MAJUKUTAJ|mahucutah| 463
MAJUKUTAJ|mahucutah| 479
MAJUKUTAJ|mahucutah| 488
MAJUKUTAJ|mahucutah| 648
MAJUKUTAJ|mahucutah| 1251
MAJUKUTAJ|mahucutah| 1255
MAJUKUTAJ|mahucutah| 1271
MAJUKUTAJ|mahucutah| 1276
MAJUKUTAJ|mahucutah| 1305
MAJUKUTAJ|mahucutah| 1324
MAJUKUTAJ|mahucutah| 1344
MAJUKUTAJ|mahucutah| 1362
MAJUKUTAJ|mahucutah| 1377
MAJUKUTAJ|mahucutah| 1384
MAJUKUTAJ|mahucutah| 1393
MAJUKUTAJ|mahucutah| 1410
MAJUKUTAJ|mahucutah| 1565
MAJUKUTAJ_HOMBRE|Mahucutah| 698
MAJUKUTAJ_HOMBRE|Mahucutah| 1617
MAKAMOB|macamob| 110
MAKAMOB|macamob| 843
MEAWN|meauan| 112
MEAWN|meauan| 845
MEXICO|Mexico| 389
MEXICO|Mexíco| 1286
MT.JAQAWITZ|hacauíꜩ| 1273
MT.JAQAWITZ|hacauíꜩ| 1288
MT.JAQAWITZ|hacaviꜩ| 377
MT.JAQAWITZ|hacaviꜩ| 391
NAKXIT|nacxit| 490
NAKXIT|nacxit| 495
NAKXIT|nacxít| 1395
NAKXIT|nacxít| 1396
NIJAIB|nihaib| 541
NIJAIB|nihaib| 714
NIJAIB|nihaibab| 486
NIJAIB|nihaibab| 527
NIJAIB|nihaibab| 551
NIJAIB|nihaibab| 564
NIJAIB|nihaibab| 569
NIJAIB|nihaibab| 572
NIJAIB|nihaibab| 618
NIJAIB|nihaibab| 669
NIJAIB|nihaibab| 686
NIJAIB|nihaibab| 695
NIJAIB|nihaibab| 696
NIJAIB|níhaíb| 1451
NIJAIB|níhaíb| 1635
NIJAIB|níhaíbab| 1391
NIJAIB|níhaíbab| 1427
NIJAIB|níhaíbab| 1447
NIJAIB|níhaíbab| 1461
NIJAIB|níhaíbab| 1475
NIJAIB|níhaíbab| 1484
NIJAIB|níhaíbab| 1537
NIJAIB|níhaíbab| 1588
NIJAIB|níhaíbab| 1605
NIJAIB|níhaíbab| 1614
NIJAIB|níhaíbab| 1615
NIMA_KAMJA|Nima camha| 689
NIMA_KAMJA|Nima camha| 691
NIMA_KAMJA|Níma camha| 1608
NIMA_KAMJA|Níma camha| 1610
NIMA_KAMJA|nima camha| 567
NIMA_LOLMET_YEOLTUX|nima lolmet yeoltux| 571
NIMA_LOLMET_YEOLTUX|níma lolmet yeoltux| 1483
NIM_CHOKOJ_KAWEQ|Nim chocoh cavec| 664
NIM_CHOKOJ_KAWEQ|Ním choch cauec| 1582
NIM_CHOKOJ_KAWEQ|nim chocoh ca vec| 559
NIM_CHOKOJ_KAWEQ|ním chocoh cuec| 1469
NIM_CHOKOJ_NIJAIB|Nim chocoh nihaib| 692
NIM_CHOKOJ_NIJAIB|Nímchocoh níhaíb| 1611
NIM_CHOKOJ_NIJAIB|ním chocoh níhaíb| 1480
OXIB_KEJ|Oxib quieh| 655
OXIB_KEJ|Oxibqueh| 1572
PATAN|patan| 295
PATAN|patan| 296
PATAN|patan| 301
PATAN|patan| 1188
PATAN|patan| 1190
PATAN|patan| 1198
PA_MAKA|pamaca| 587
PA_MAKA|tzacualpa| 1505
PEKUL|pe cul| 108
PEKUL|pecul| 841
PETATAYUB|petatayub| 600
PETATAYUB|petayub| 1518
PLEYADAS|motz| 111
PLEYADAS|motz| 844
POPOL_WINAQ_CHI_TUY|popol vinac, chituy| 560
POPOL_WINAQ_PA_JOM_TZALATZ|Popolvinac pahom tzalatz| 666
POPOL_WINAQ_PA_JOM_TZALATZ|Popolvínac pahom. tzalatz| 1584
POPOL_WINAQ_PA_JOM_TZALATZ|popol vinac, pahom tzalatz| 562
POPOL_WINAQ_PA_JOM_TZALATZ|popol vínac| 1470
POPOL_WINAQ_PA_JOM_TZALATZ|popol vínac pahom tzalatz| 1472
PUSBAL_CHAAJ|donde echaban la zeníza| 875
PUSBAL_CHAAJ|pucbal chah| 145
Q,IQUINAHA|q,íquínaha| 1260
QAHOLOM|qaholom| 62
QALEL_ACHIJ|v ealel achih| 609
QALEL_ACHIJ|v ealel achih| 1527
QALEL_KAMJA|Ahau ꜫalel camha| 688
QALEL_KAMJA|calecamha| 1478
QALEL_KAMJA|ꜫalel camha| 1607
QALEL_SAQIK|ealel zaquic| 608
QALEL_SAQIK|ealel zaquic| 1493
QALEL_SAQIK|ealel zaquíc| 1526
QAQ_LAQAM|Caelacan| 700
QAQ_LAQAM|Caelacan| 1619
QUINAHA|quinaha| 364
QUITZALCUAT|quiꜩalcuat| 386
QUITZALCUAT|quítzalcuat| 1283
QUKUMATZ|gucumaꜩ| 27
QUKUMATZ|gucumaꜩ| 752
QUKUMATZ|gucumaꜩ| 765
QUKUMATZ|qucumaꜩ| 37
QUKUMATZ_PERSONA|Rey cucumatz| 1498
QUKUMATZ_PERSONA|Rey cucumatz| 1499
QUKUMATZ_PERSONA|Rey cucumatz| 1542
QUKUMATZ_PERSONA|cucumatz| 580
QUKUMATZ_PERSONA|cucumatz| 581
QUKUMATZ_PERSONA|ri cucumatz| 624
QUKUMATZ_PERSONA|ri cucumatz| 626
QUMARAQ_AJ|cumarcaah| 545
QUMARAQ_AJ|cumarcaah| 548
QUMARAQ_AJ|cumarcaah| 1458
QUMARAQ_AJ|cumarcaaj| 1455
RABINAL|rabinaleb| 349
RABINALEB|Rabinal| 1404
RABINALEB|Rabínal| 1295
RABINALEB|Rabínal| 1297
RABINALEB|Rabínal| 1514
RABINALEB|rabinaleb| 362
RABINALEB|rabinaleb| 398
RABINALEB|rabinaleb| 400
RABINALEB|rabinaleb| 503
RABINALEB|rabinaleb| 596
RABINALEB|rabinaleb| 639
RABINALEB|rabínal| 1258
RABINALEB|rabínal| 1556
RAJPOP_ACHIJ|rah pop achíh| 1528
RAJPOP_ACHIJ|rahpop achih| 610
RAJTZALAM_ACHIJ|rah tzalam achíh| 1529
RAJTZALAM_ACHIJ|rahtzalam achih| 611
RAXA_KAQULJA|raxa caculha| 34
RAXA_KAQULJA|raxa caculha| 41
RAXA_KAQULJA|raxa caculha| 52
RAXA_KAQULJA|raxa caculha| 150
RAXA_KAQULJA|raxa caculha| 761
RAXA_KAQULJA|raxa caculha| 769
RAXA_KAQULJA|raxa caculha| 778
RAXA_KAQULJA|raxacaculha| 882
RAXA_KAQULJA|verde rayo| 762
RIO_DE_SANGRE|chiquiquia| 124
RIO_DE_SANGRE|vn río q’ era de sangre| 854
SANTA_CRUZ|Sta.Santa Cruz| 717
SANTA_CRUZ|StaSantaCruz.| 1637
SAQIK|Chínamítales| 1491
SAQIK|chinamit| 549
SAQIK|chinamit| 662
SAQIK|chinamit| 668
SAQIK|chinamital| 553
SAQIK|chínamítales| 1459
SAQIK|chínamítales| 1463
SAQIK|chínamítales| 1579
SAQIK|chínamítales| 1580
SAQIK|chínamítales| 1586
SAQI_NIM_AQ_SIS|Zaquinima ꜩÿz| 722
SAQI_NIM_AQ_SIS|blanco pizote| 728
SAQI_NIM_AQ_SIS|pízote| 808
SAQI_NIM_AQ_SIS|zaquinimac ꜩÿz| 9
SAQKABAJA|rizacabaha| 589
SAQKABAJA|zacabaha| 1507
SAQULEWAB|vtinamit chicut zaculeuab| 590
SAQULEWAB|zaculeuab| 597
SAQULEWAB|zaculeuab| 1508
SAQULEWAB|zaculeuab| 1515
SIPAKNA|zípacna| 835
SIPAKNA|zípacna| 839
SUYWA|zu| 1248
SUYWA|zuiva| 351
TAMUB|tamub| 360
TAMUB|tamub| 392
TAMUB|tamub| 395
TAMUB|tamub| 498
TAMUB|tamub| 603
TAMUB|tamub| 613
TAMUB|tamub| 637
TAMUB|tamub| 1256
TAMUB|tamub| 1289
TAMUB|tamub| 1292
TAMUB|tamub| 1399
TAMUB|tamub| 1521
TAMUB|tamub| 1531
TAMUB|tamub| 1554
TEKUM_TRECEAVA|Tecum| 658
TEKUM_TRECEAVA|Tecum| 1575
TEPEPUL_TRECEAVA|tepepul| 659
TEPEPUL_TRECEAVA|tepepul| 1576
TEPEU_QUKUMATZ|tepeu, y cucumaꜩ| 812
TEPEW_OLOMAN|tepeu oliman| 390
TEPEW_OLOMAN|tepeu olíman| 1287
TEPEW_QUKUMATZ|Sor. culebra fuerte| 749
TEPEW_QUKUMATZ|Sor.fuerte culebra| 729
TEPEW_QUKUMATZ|tepeu gucumaꜩ| 29
TEPEW_QUKUMATZ|tepeu gucumaꜩ| 30
TEPEW_QUKUMATZ|tepeu gucumaꜩ| 36
TEPEW_QUKUMATZ|tepeu gucumaꜩ| 78
TEPEW_QUKUMATZ|tepeu gucumaꜩ| 89
TEPEW_QUKUMATZ|tepeu gucumaꜩ| 755
TEPEW_QUKUMATZ|tepeu y gucumaꜩ| 799
TEPEW_QUKUMATZ|tepeu, gucumaꜩ| 24
TEPEW_QUKUMATZ|tepeu, gucumaꜩ| 754
TEPEW_QUKUMATZ|tepeu, qucumaꜩ| 10
TEPEW_QUKUMATZ|tepeu, qucumaꜩ| 764
TEPEW_QUKUMATZ|tepeu. gucumaꜩ.| 723
TINAMIT_KICHE|tinamit quiche| 2
TOH|toh| 399
TOJ|toh| 1296
TOJIL|ritohil| 370
TOJIL|tohil| 383
TOJIL|tohil| 396
TOJIL|tohil| 410
TOJIL|tohil| 413
TOJIL|tohil| 414
TOJIL|tohil| 416
TOJIL|tohil| 417
TOJIL|tohil| 418
TOJIL|tohil| 419
TOJIL|tohil| 422
TOJIL|tohil| 428
TOJIL|tohil| 431
TOJIL|tohil| 434
TOJIL|tohil| 437
TOJIL|tohil| 441
TOJIL|tohil| 448
TOJIL|tohil| 450
TOJIL|tohil| 451
TOJIL|tohil| 454
TOJIL|tohil| 457
TOJIL|tohil| 460
TOJIL|tohil| 465
TOJIL|tohil| 468
TOJIL|tohil| 471
TOJIL|tohil| 472
TOJIL|tohil| 615
TOJIL|tohil| 623
TOJIL|tohil| 630
TOJIL|tohíl| 1266
TOJIL|tohíl| 1280
TOJIL|tohíl| 1293
TOJIL|tohíl| 1307
TOJIL|tohíl| 1310
TOJIL|tohíl| 1311
TOJIL|tohíl| 1313
TOJIL|tohíl| 1314
TOJIL|tohíl| 1315
TOJIL|tohíl| 1316
TOJIL|tohíl| 1317
TOJIL|tohíl| 1320
TOJIL|tohíl| 1326
TOJIL|tohíl| 1329
TOJIL|tohíl| 1332
TOJIL|tohíl| 1335
TOJIL|tohíl| 1339
TOJIL|tohíl| 1346
TOJIL|tohíl| 1348
TOJIL|tohíl| 1350
TOJIL|tohíl| 1353
TOJIL|tohíl| 1356
TOJIL|tohíl| 1359
TOJIL|tohíl| 1364
TOJIL|tohíl| 1367
TOJIL|tohíl| 1370
TOJIL|tohíl| 1371
TOJIL|tohíl| 1533
TOJIL|tohíl| 1534
TOJIL|tohíl| 1546
TOJIL|tohíl| 1551
TUJAL_JA|tuhala| 1559
TUJAL_JA|tuhalaha| 642
TUJAL_JA|tuhalha| 365
TUJAL_JA|tuhalha| 1261
TULAN|tulan| 350
TULAN|tulan| 382
TULAN|tulan| 387
TULAN|tulan| 403
TULAN|tulan| 405
TULAN|tulan| 440
TULAN|tulan| 1247
TULAN|tulanzu| 1278
TULAN|tulanzu| 1284
TULAN|tulanzu| 1299
TULAN|tulanzu| 1301
TULAN|tulanzu| 1302
TULAN|tulanzu| 1338
TULÁN|tulan| 496
TULÁN|tulan| 1397
TZACOL|el criador| 772
TZACOL|ꜩacol| 46
TZAQOL|Me.| 745
TZAQOL|críador| 747
TZAQOL|críador| 814
TZAQOL|el críador| 789
TZAQOL|formador| 743
TZAQOL|formadores| 781
TZAQOL|formadores| 786
TZAQOL|formadores| 788
TZAQOL|los formadores| 785
TZAQOL|vchuch| 20
TZAQOL|ꜩacol| 3
TZAQOL|ꜩacol| 18
TZAQOL|ꜩacol| 22
TZAQOL|ꜩacol| 55
TZAQOL|ꜩacol| 59
TZAQOL|ꜩacol| 63
TZAQOL|ꜩacol| 73
TZAQOL|ꜩacol| 90
TZAQOL|ꜩacol| 92
TZAQOL|ꜩacol| 94
TZOLOJ_CHE|momostenango| 1512
TZOLOJ_CHE|tzolohche| 594
TZOTZIJA|ꜩoꜩiha| 404
TZOTZIJA|ꜩoꜩíha| 1300
TZUTUJA|tzutuha| 1492
UCHABAJA|vchabaha| 366
UCHABAJA|vchabaha| 643
UCHABAJA|vchabaha| 1262
UCHABAJA|vchabaho| 1560
UCHUCH_KAMJA|Vchuch camha| 690
UCHUCH_KAMJA|Vchuch camha| 1609
UCHUCH_KAMJA|uchuch camha| 1473
UCHUCH_KAMJA|v chuch camha| 568
UCHUCH_KAMJA|vchuch camha| 1479
UKUX_CAJ|vquxcah| 779
UKUX_KAJ|Sor. el corazon de el zíelo, q’se llama huracan| 819
UKUX_KAJ|athuracan| 631
UKUX_KAJ|corazon de el cielo| 763
UKUX_KAJ|corazon de el zielo| 753
UKUX_KAJ|corazon de el zielo| 766
UKUX_KAJ|corazon de el zielo| 811
UKUX_KAJ|el corazon de el cíelo| 816
UKUX_KAJ|el corazon de el zielo, q’se llama huracan| 756
UKUX_KAJ|el corazon de el zíelo| 813
UKUX_KAJ|huracan| 39
UKUX_KAJ|huracan| 50
UKUX_KAJ|huracan| 77
UKUX_KAJ|huracan| 767
UKUX_KAJ|huracan| 776
UKUX_KAJ|huracan| 798
UKUX_KAJ|huracan| 1547
UKUX_KAJ|tu coraçon de el çíelo| 1549
UKUX_KAJ|vqux cah| 28
UKUX_KAJ|vqux cah| 35
UKUX_KAJ|vqux cah| 38
UKUX_KAJ|vqux cah| 53
UKUX_KAJ|vqux cah| 633
UKUX_KAJ|vqux cah huracan| 31
UKUX_KAJ|vqux cah, huracan| 96
UKUX_KAJ_UKUX_ULEW|at vquxcah vleu| 632
UKUX_KAJ_UKUX_ULEW|corazón de el çíelo, y tíerra| 1548
UKUX_KAJ_UKUX_ULEW|el corazon de el zielo| 831
UKUX_KAJ_UKUX_ULEW|el corazon de el zielo, y el cora zon de la tierra| 770
UKUX_ULEW|tu corazon de la tierra| 1550
UKUX_ULEW|vqux vleu| 634
UKUX_ULEW|vquxuleu| 780
UKUX_ULEW|vquxvleuh| 54
UTZAM_ACHIJ|v tzamachíh| 1530
UTZAM_ACHIJ|vtzam achih| 612
VOLCAN_DE_ACATENANGO|hun ahpu| 107
VOLCAN_DE_ACATENANGO|hun ahpu| 840
VOLCAN_DE_FUEGO|chicac| 106
VUKUB_KAME|vucub came| 906
VUKUB_KAME|vvcub came| 158
VUKUB_KAME|vvcubcame| 908
WAJXAQIB_KAM|Vahxaqui caam| 653
WAJXAQIB_KAM|Vahxaquí caam| 1570
WINAQ_BALAM|Vinac bam| 706
WINAQ_BALAM|Vínac bam| 1625
WOK|ala| 1230
WOK|la| 1148
WOK|la| 1149
WOK|la| 1150
WOK|la| 1151
WOK|rasgaron| 1226
WOK|su| 1227
WUQUB_AJ|Vucub ah| 1622
WUQUB_AJ|Vucubah| 703
WUQUB_JUNAJPU|vucub hun ahpu| 932
WUQUB_JUNAJPU|vucub hun ahpu| 1089
WUQUB_JUNAJPU|vucubhun ahpu| 1120
WUQUB_JUNAJPU|vvcub hun ahpu| 117
WUQUB_JUNAJPU|vvcub hun ahpu| 119
WUQUB_JUNAJPU|vvcub hun ahpu| 137
WUQUB_JUNAJPU|vvcub hun ahpu| 147
WUQUB_JUNAJPU|vvcub hun ahpu| 879
WUQUB_JUNAJPU|vvcub hunahpu| 176
WUQUB_JUNAJPU|vvcub hunahpu| 247
WUQUB_JUNAJPU|vvcub hunahpu| 848
WUQUB_JUNAJPU|vvcub hunahpu| 850
WUQUB_JUNAJPU|vvcub hunahpu| 867
WUQUB_JUNAJPU|vvcubhunahpu| 255
WUQUB_JUNAJPUE|vucubcame| 1122
WUQUB_KAKIX|vcub caquix| 98
WUQUB_KAKIX|vucub ca quix| 102
WUQUB_KAKIX|vucub caquix| 99
WUQUB_KAKIX|vucub caquix| 100
WUQUB_KAKIX|vvcub caquix| 97
WUQUB_KAKIX|vvcub caquix| 820
WUQUB_KAKIX|vvcub caquix| 824
WUQUB_KAKIX|vvcub caquix| 825
WUQUB_KAKIX|vvcub caquíx| 821
WUQUB_KAKIX|vvcub caquíx| 822
WUQUB_KAKIX|vvcub caquíx| 823
WUQUB_KAKIX|vvcubcaquix| 827
WUQUB_KAKIX|vvcubcaquíx| 834
WUQUB_KAKIX|vvcubcaquíx| 838
WUQUB_KAKIX|vvcubix| 282
WUQUB_KAME|vucub came| 1175
WUQUB_KAME|vucub came| 1177
WUQUB_KAME|vucubcame| 1155
WUQUB_KAME|vvcub came| 134
WUQUB_KAME|vvcub came| 139
